,asin,product_type_name,formatted_price,color,brand,title,medium_image_url,editorial_review,titleref,coloref,brandref
20557,B00YE0USFO,SHIRT,5.37,Black,bestpriceam,Bestpriceam Women Sexy Lace Shirt Tank Vest Top Blouse (L),https://images-na.ssl-images-amazon.com/images/I/51mjD6BdKML._SL160_.jpg,,Bestpriceam Women Sexy Lace Shirt Tank Vest Top Blouse (L),Black,bestpriceam
23248,B00YE0USEK,SHIRT,5.37,Black,bestpriceam,Bestpriceam® Women Sexy Lace Shirt Tank Vest Top Blouse (M),https://images-na.ssl-images-amazon.com/images/I/51mjD6BdKML._SL160_.jpg,,Bestpriceam® Women Sexy Lace Shirt Tank Vest Top Blouse (M),Black,bestpriceam
24629,B00ZK93J9K,SHIRT,4.99,White,bestpriceam,Bestpriceam® Womens Summer Lace Chiffon Vest Tank Tops (S),https://images-na.ssl-images-amazon.com/images/I/518uTRQV19L._SL160_.jpg,,Bestpriceam® Womens Summer Lace Chiffon Vest Tank Tops (S),White,bestpriceam
20236,B071Y5DRT5,SHIRT,6.19,Camel,Best-topshop,Best-topshop Deep V-Neck Women's Bustier Crop Top Tank Strappy Cami Blouse Shirt(Camel),https://images-na.ssl-images-amazon.com/images/I/41Aqm9XS-JL._SL160_.jpg,,Best-topshop Deep V-Neck Women's Bustier Crop Top Tank Strappy Cami Blouse Shirt(Camel),Camel,Best-topshop
13786,B071XXFSW9,SHIRT,3.69,Hot Pink,Best-topshop,"Best-topshop Women's Girls Workout Camisole Round Neck Racerback Tank Tops Vest Blouse,Hot Pink",https://images-na.ssl-images-amazon.com/images/I/41vn2eVra-L._SL160_.jpg,,"Best-topshop Women's Girls Workout Camisole Round Neck Racerback Tank Tops Vest Blouse,Hot Pink",Hot Pink,Best-topshop
13484,B01N4Q93RB,SHIRT,19,Silver,Betsey Johnson,Betsey Johnson Scalloped Tank Top Silver Large,https://images-na.ssl-images-amazon.com/images/I/41yzTtv06yL._SL160_.jpg,,Betsey Johnson Scalloped Tank Top Silver Large,Silver,Betsey Johnson
1228,B07576YB83,SHIRT,26.95,Red Brown Multi,Allora,"Betsy Red Couture Women's And Plus Size Soft Knit Notch Neck Tunic Top (M, Red Brown Multi)",https://images-na.ssl-images-amazon.com/images/I/51paeDSQ1aL._SL160_.jpg,,"Betsy Red Couture Women's And Plus Size Soft Knit Notch Neck Tunic Top (M, Red Brown Multi)",Red Brown Multi,Allora
3461,B01NBHHQDI,SHIRT,12.59,Red,BetterGirl,"BetterGirl(TM) Womens Long Sleeve Irregular Hem Top Tunic Loose Casual Shirt (6, Red)",https://images-na.ssl-images-amazon.com/images/I/41e4XTnRpNL._SL160_.jpg,,"BetterGirl(TM) Womens Long Sleeve Irregular Hem Top Tunic Loose Casual Shirt (6, Red)",Red,BetterGirl
4847,B01FCVZU74,BOOKS_1973_AND_LATER,9.99,Green,Betusline Women Clothes,"Betusline Women's Basic Plaid Cotton Hoodie Button-up Flannel Shirts Slim Fit, Green, XXL (8)",https://images-na.ssl-images-amazon.com/images/I/51kkiM0dkBL._SL160_.jpg,,"Betusline Women's Basic Plaid Cotton Hoodie Button-up Flannel Shirts Slim Fit, Green, XXL (8)",Green,Betusline Women Clothes
2690,B01M7T7BF8,BOOKS_1973_AND_LATER,9.97,Black,Betusline Women Clothes,Betusline Women's Elegant Long Sleeve Ruffle Collar OL Tops Blouse T Shirt Black,https://images-na.ssl-images-amazon.com/images/I/41HTd1Jc%2BIL._SL160_.jpg,,Betusline Women's Elegant Long Sleeve Ruffle Collar OL Tops Blouse T Shirt Black,Black,Betusline Women Clothes
22283,B01N4JJHB4,SHIRT,29.99,Black,Beulah,"Beulah Womens 3/4-Sleeve Top, S/M, Black",https://images-na.ssl-images-amazon.com/images/I/41GmQg5jUJL._SL160_.jpg,,"Beulah Womens 3/4-Sleeve Top, S/M, Black",Black,Beulah
13352,B01MZ5CBH4,SHIRT,39.99,White,Beulah,"Beulah Womens 3/4-Sleeve Top, S/M, White",https://images-na.ssl-images-amazon.com/images/I/41x-oUkJaoL._SL160_.jpg,,"Beulah Womens 3/4-Sleeve Top, S/M, White",White,Beulah
15085,B074NKG8BW,SHIRT,54.99,White,Beulah,"Beulah Womens Beulah Bell Sleeve Blouse, S, White",https://images-na.ssl-images-amazon.com/images/I/41n1TWsvvOL._SL160_.jpg,,"Beulah Womens Beulah Bell Sleeve Blouse, S, White",White,Beulah
22465,B074RNR8XK,SHIRT,54.99,Blk/Wht Flo,Beulah,"Beulah Womens Beulah Crepe Top, S, White",https://images-na.ssl-images-amazon.com/images/I/51Rb0QjvhPL._SL160_.jpg,,"Beulah Womens Beulah Crepe Top, S, White",Blk/Wht Flo,Beulah
21970,B06X92XDS2,SHIRT,34.99,Black,Beulah,"Beulah Womens Beulah Lace Top, M, Black",https://images-na.ssl-images-amazon.com/images/I/41CrXYR2nhL._SL160_.jpg,,"Beulah Womens Beulah Lace Top, M, Black",Black,Beulah
19961,B074DK5QZG,SHIRT,54.99,White,Beulah,"Beulah Womens Beulah Off-The-Shoulder Top, L, White",https://images-na.ssl-images-amazon.com/images/I/41rhVX9v7TL._SL160_.jpg,,"Beulah Womens Beulah Off-The-Shoulder Top, L, White",White,Beulah
12308,B074DKLQS3,SHIRT,54.99,White,Beulah,"Beulah Womens Beulah Ruffle Sleeve Top, L, White",https://images-na.ssl-images-amazon.com/images/I/41DeeCiEC8L._SL160_.jpg,,"Beulah Womens Beulah Ruffle Sleeve Top, L, White",White,Beulah
13920,B071R2WRFJ,SHIRT,34.99,Blk/Org,Beulah,"Beulah Womens Embroidered Tunic, S/M, Black",https://images-na.ssl-images-amazon.com/images/I/41FbwQCLIyL._SL160_.jpg,,"Beulah Womens Embroidered Tunic, S/M, Black",Blk/Org,Beulah
24502,B072L667RX,SHIRT,54.99,Navy,Beulah,"Beulah Womens Fringe-Trim Kaftan, S/M",https://images-na.ssl-images-amazon.com/images/I/41M5%2BvnW0bL._SL160_.jpg,,"Beulah Womens Fringe-Trim Kaftan, S/M",Navy,Beulah
18552,B06ZZ2NFVX,SHIRT,71.49,Off White,Beulah,"Beulah Womens Striped Maxi Dress, M",https://images-na.ssl-images-amazon.com/images/I/41u6Y3Q%2Bi6L._SL160_.jpg,,"Beulah Womens Striped Maxi Dress, M",Off White,Beulah
24062,B072QTFVZ1,SHIRT,42.5,Black-white,Big Buddha,"Big Buddha-Bali Tote, Black-White",https://images-na.ssl-images-amazon.com/images/I/31MIRQMNh4L._SL160_.jpg,,"Big Buddha-Bali Tote, Black-White",Black-white,Big Buddha
22367,B072QV5BNP,SHIRT,34.75,Blush,Big Buddha,"Big Buddha-Edith Cross Body Bag, Blush",https://images-na.ssl-images-amazon.com/images/I/51GPn%2BcKhjL._SL160_.jpg,,"Big Buddha-Edith Cross Body Bag, Blush",Blush,Big Buddha
12891,B072KBQ9P6,SHIRT,32.5,Coral,Big Buddha,"Big Buddha-Marley, Coral",https://images-na.ssl-images-amazon.com/images/I/51T7T9VwcML._SL160_.jpg,,"Big Buddha-Marley, Coral",Coral,Big Buddha
24105,B071K47LNL,SHIRT,42.5,Red,Big Buddha,"Big Buddha-Nala, Red",https://images-na.ssl-images-amazon.com/images/I/51IBw0oRTcL._SL160_.jpg,,"Big Buddha-Nala, Red",Red,Big Buddha
13211,B072QV8T1W,SHIRT,45.5,Blue,Big Buddha,Big Buddha-Patton-Blue,https://images-na.ssl-images-amazon.com/images/I/51bOK846znL._SL160_.jpg,,Big Buddha-Patton-Blue,Blue,Big Buddha
23114,B072MXD61V,SHIRT,34.75,Bone,Big Buddha,"Big Buddha-Tamar, Bone",https://images-na.ssl-images-amazon.com/images/I/31ALOUW7MYL._SL160_.jpg,,"Big Buddha-Tamar, Bone",Bone,Big Buddha
24677,B01HEPDGYU,BOOKS_1973_AND_LATER,9.5,Pink,Tony Arden,Big Country The Crossing Woman's T shirt Pink,https://images-na.ssl-images-amazon.com/images/I/51ErINwFQ7L._SL160_.jpg,,Big Country The Crossing Woman's T shirt Pink,Pink,Tony Arden
10564,B01NBL1AAI,SHIRT,14.99,Blush/Black,Big Strike,Big Strike Women's Junior's Blouses in Blush and Black,https://images-na.ssl-images-amazon.com/images/I/51ooslnkbYL._SL160_.jpg,,Big Strike Women's Junior's Blouses in Blush and Black,Blush/Black,Big Strike
10378,B01HXCS9BE,SHIRT,5.29,Pink,Bigban,"Bigban Women's Fashion Summer Split Casual Loose Special Short Sleeve Tops T-Shirt (S, Pink)",https://images-na.ssl-images-amazon.com/images/I/41NnrAmFHDL._SL160_.jpg,,"Bigban Women's Fashion Summer Split Casual Loose Special Short Sleeve Tops T-Shirt (S, Pink)",Pink,Bigban
17652,B06X9X1DWH,SHIRT,19.99,Black,Bikers Pride,"Bikers Pride: Fancy back Woman shirts/Girls tops (2X Large, Balck)",https://images-na.ssl-images-amazon.com/images/I/41xhb7WzUuL._SL160_.jpg,,"Bikers Pride: Fancy back Woman shirts/Girls tops (2X Large, Balck)",Black,Bikers Pride
13422,B017BQBCSY,SHIRT,15.99,Navy,Bila,Bila Ladies Large Sheer Short Sleeve Key Hole Tie Blouse Navy,https://images-na.ssl-images-amazon.com/images/I/61RNriKYBPL._SL160_.jpg,,Bila Ladies Large Sheer Short Sleeve Key Hole Tie Blouse Navy,Navy,Bila
15919,B01IRRIPGS,SHIRT,19.51,Black,Bila,Bila Ladies Size 2XL Sheer 3/4 Sleeve Blouse Black,https://images-na.ssl-images-amazon.com/images/I/41KE%2BmCNH9L._SL160_.jpg,,Bila Ladies Size 2XL Sheer 3/4 Sleeve Blouse Black,Black,Bila
24623,B019FVPCBQ,SHIRT,17.99,Black,Bila,Bila Ladies Size Large Short Sleeve Sheer Rayon Blouse Black,https://images-na.ssl-images-amazon.com/images/I/51SdXiCCRXL._SL160_.jpg,,Bila Ladies Size Large Short Sleeve Sheer Rayon Blouse Black,Black,Bila
19256,B01N8ZQ2EZ,SHIRT,24,Champagne,Bila,Bila Ladies Size Small Sheer 3/4 Sleeve Blouse Champagne,https://images-na.ssl-images-amazon.com/images/I/51Ovy0g4F4L._SL160_.jpg,,Bila Ladies Size Small Sheer 3/4 Sleeve Blouse Champagne,Champagne,Bila
18295,B01E5XKY12,SHIRT,22.99,Citrus,Bila,Bila Ladies Size XLG100% Rayon Tie Neck Design All Sheer Blouse Citrus ,https://images-na.ssl-images-amazon.com/images/I/61uKrGG1YwL._SL160_.jpg,,Bila Ladies Size XLG100% Rayon Tie Neck Design All Sheer Blouse Citrus ,Citrus,Bila
18167,B01LYVR695,SHIRT,22.99,Black & Tan,Bila,Bila Ladies Size XXL Embellished Designer Tank Top Blouse Black & Tan,https://images-na.ssl-images-amazon.com/images/I/61EJKxV-4vL._SL160_.jpg,,Bila Ladies Size XXL Embellished Designer Tank Top Blouse Black & Tan,Black & Tan,Bila
15524,B017DHFKNY,SHIRT,13.95,Candy,Bila,Bila Womens Embellished Crochet Sleeve Tank Top Small Candy,https://images-na.ssl-images-amazon.com/images/I/61FNe0IwnOL._SL160_.jpg,,Bila Womens Embellished Crochet Sleeve Tank Top Small Candy,Candy,Bila
26594,B00MMU2O2S,SHIRT,13.96,Blue,Billabong,Billabong Vivid Small Junior Summertime Society Tank Top Blue S,https://images-na.ssl-images-amazon.com/images/I/51mJ%2Bg42TmL._SL160_.jpg,,Billabong Vivid Small Junior Summertime Society Tank Top Blue S,Blue,Billabong
26742,B00MMU2TJQ,SHIRT,7.49,Skylight,Billabong,Billabong White Junior Everyday Dreamer Rainbow Tank Top Blue XS,https://images-na.ssl-images-amazon.com/images/I/319t5UtFy1L._SL160_.jpg,,Billabong White Junior Everyday Dreamer Rainbow Tank Top Blue XS,Skylight,Billabong
11417,B01BZXQ5LS,SHIRT,23.99,Black,BININBOX,"BININBOX Women Casual Loose short dress with Long shirt (XL, Black)",https://images-na.ssl-images-amazon.com/images/I/41M0mYY5fQL._SL160_.jpg,,"BININBOX Women Casual Loose short dress with Long shirt (XL, Black)",Black,BININBOX
6465,B01N682LAM,SHIRT,15.99,Red,DC Originals,Bioworld Juniors' Wonder Woman Graphic Baseball Tunic T-Shirt Red Small,https://images-na.ssl-images-amazon.com/images/I/51SLQIyrGqL._SL160_.jpg,,Bioworld Juniors' Wonder Woman Graphic Baseball Tunic T-Shirt Red Small,Red,DC Originals
5924,B074Q6V49F,SHIRT,55,Pink,Bishop & Young,"Bishop + Young Women's Pink Halter Blouse, US XS",https://images-na.ssl-images-amazon.com/images/I/41zRT7WoeDL._SL160_.jpg,,"Bishop + Young Women's Pink Halter Blouse, US XS",Pink,Bishop & Young
8009,B01M4S51K4,ACCESSORY,21.99,Very Berry,Bisou Bisou,Bisou Bisou Lace Embellished Tank Top New Very Berry Sizes S,https://images-na.ssl-images-amazon.com/images/I/41RxoTJ-wAL._SL160_.jpg,,Bisou Bisou Lace Embellished Tank Top New Very Berry Sizes S,Very Berry,Bisou Bisou
9409,B01HUQJXRW,ACCESSORY,16.99,Paradise Pink,Bisou Bisou,Bisou Bisou Long-Sleeve Shirt-Tail Top Size S,https://images-na.ssl-images-amazon.com/images/I/413Tx6irGnL._SL160_.jpg,,Bisou Bisou Long-Sleeve Shirt-Tail Top Size S,Paradise Pink,Bisou Bisou
7914,B01MD2I474,ACCESSORY,21.99,Black Multi,Bisou Bisou,Bisou Bisou Sharkbite Embroidered Tank Top New Size S,https://images-na.ssl-images-amazon.com/images/I/51CG3HTuI3L._SL160_.jpg,,Bisou Bisou Sharkbite Embroidered Tank Top New Size S,Black Multi,Bisou Bisou
8597,B01HUTRYEI,ACCESSORY,18.99,Multi-Colored,Bisou Bisou,Bisou Bisou Shirt Tail Shirred Long-Sleeve T-Shirt Size XS,https://images-na.ssl-images-amazon.com/images/I/617tjVnE2DL._SL160_.jpg,,Bisou Bisou Shirt Tail Shirred Long-Sleeve T-Shirt Size XS,Multi-Colored,Bisou Bisou
2537,B01D3X3KZC,ACCESSORY,16.99,Multi,Bisou Bisou,Bisou Bisou Sleeveless Tiered Blouse Black Size M,https://images-na.ssl-images-amazon.com/images/I/51CPLLQcF%2BL._SL160_.jpg,,Bisou Bisou Sleeveless Tiered Blouse Black Size M,Multi,Bisou Bisou
3726,B01MS5JNOH,ACCESSORY,16.99,Multi,Bisou Bisou,Bisou Bisou Sleeveless Tiered Cropped Top Size L,https://images-na.ssl-images-amazon.com/images/I/61GLFBMcJoL._SL160_.jpg,,Bisou Bisou Sleeveless Tiered Cropped Top Size L,Multi,Bisou Bisou
11891,B0754Q78FT,ACCESSORY,16.99,Multi-color,Bisou Bisou,Bisou Bisou Tiered Top New Size S New Paisley Boho,https://images-na.ssl-images-amazon.com/images/I/51jtQgEWqWL._SL160_.jpg,,Bisou Bisou Tiered Top New Size S New Paisley Boho,Multi-color,Bisou Bisou
3363,B071L6NKLJ,SHIRT,5.16,Black,bjduck99,bjduck99 Women Round Neck Long Sleeve Ruffle See Through Blouse Shirt - Large,https://images-na.ssl-images-amazon.com/images/I/61vdhULyhLL._SL160_.jpg,,bjduck99 Women Round Neck Long Sleeve Ruffle See Through Blouse Shirt - Large,Black,bjduck99
3351,B071RYMP4W,SHIRT,4.9,Black,bjduck99,bjduck99 Women Round Neck Long Sleeve Ruffle See Through Blouse Shirt - Small,https://images-na.ssl-images-amazon.com/images/I/61vdhULyhLL._SL160_.jpg,,bjduck99 Women Round Neck Long Sleeve Ruffle See Through Blouse Shirt - Small,Black,bjduck99
11621,B0725C5KYV,SHIRT,5.85,Red,bjduck99,bjduck99 Women Sexy V-Neck Velvet Camisole Vest Tank Crop Top Blouse Clubwear - S,https://images-na.ssl-images-amazon.com/images/I/51HDubjsIEL._SL160_.jpg,,bjduck99 Women Sexy V-Neck Velvet Camisole Vest Tank Crop Top Blouse Clubwear - S,Red,bjduck99
6214,B01JHUORZ2,SHIRT,19.99,Black,Bkksnow,Bkksnow ACDC Heavy Metal Band sleeveless Black Tank Top Shirt,https://images-na.ssl-images-amazon.com/images/I/41BK3Qjgw2L._SL160_.jpg,,Bkksnow ACDC Heavy Metal Band sleeveless Black Tank Top Shirt,Black,Bkksnow
4958,B01ICR65F6,SHIRT,19.99,Black,Bkksnow,Bkksnow Bon Jovi Heavy Metal sleeveless Black Tank Top Shirt,https://images-na.ssl-images-amazon.com/images/I/41osGvg8ylL._SL160_.jpg,,Bkksnow Bon Jovi Heavy Metal sleeveless Black Tank Top Shirt,Black,Bkksnow
3175,B01ICOK74E,SHIRT,17.99,Black,Bkksnow,"Bkksnow Guns N' Roses Logo Rock Band sleeveless ,Black , One size, Tank Top Shirt",https://images-na.ssl-images-amazon.com/images/I/414qMVbMxwL._SL160_.jpg,,"Bkksnow Guns N' Roses Logo Rock Band sleeveless ,Black , One size, Tank Top Shirt",Black,Bkksnow
9604,B01ICTM0BW,SHIRT,19.99,Black,Bkksnow,Bkksnow The Beatles abbey Road Rock Band Black Tank Top Shirt,https://images-na.ssl-images-amazon.com/images/I/41RV0NGTPPL._SL160_.jpg,,Bkksnow The Beatles abbey Road Rock Band Black Tank Top Shirt,Black,Bkksnow
3936,B01IC24MGK,SHIRT,19.99,Black,Bkksnow,Bkksnow The Cure Robert Smith Rock Band sleeveless Black Tank Top Shirt,https://images-na.ssl-images-amazon.com/images/I/41WDboUGEGL._SL160_.jpg,,Bkksnow The Cure Robert Smith Rock Band sleeveless Black Tank Top Shirt,Black,Bkksnow
5402,B01IFE4C2O,SHIRT,19.99,Black,Bkksnow,Bkksnow The Misfits Heavy Metal Punk Rock Band Black Tank Top Shirt,https://images-na.ssl-images-amazon.com/images/I/41QhkmYR8CL._SL160_.jpg,,Bkksnow The Misfits Heavy Metal Punk Rock Band Black Tank Top Shirt,Black,Bkksnow
9534,B00Y8JDSUS,SHIRT,27.86,Blue,bankhunyabangyai store,Bky Floral Loose Blouse Chiffon Flower V Neck Blue Bkyo-135,https://images-na.ssl-images-amazon.com/images/I/51%2B0VXIylgL._SL160_.jpg,,Bky Floral Loose Blouse Chiffon Flower V Neck Blue Bkyo-135,Blue,bankhunyabangyai store
10645,B010TFJ50G,SHIRT,27.89,Black,bankhunyabangyai store,Bky Lace Patchwork Sexy Blac Blouse Long Sleeve Bky12-store1-002,https://images-na.ssl-images-amazon.com/images/I/41Bzf%2Ba9y5L._SL160_.jpg,,Bky Lace Patchwork Sexy Blac Blouse Long Sleeve Bky12-store1-002,Black,bankhunyabangyai store
2877,B010VPVJIU,SHIRT,28.79,White,bankhunyabangyai store,Bky Lace Summer White Patchwork Blouse Bky12-store1-009-1,https://images-na.ssl-images-amazon.com/images/I/41SmiQ9tFwL._SL160_.jpg,,Bky Lace Summer White Patchwork Blouse Bky12-store1-009-1,White,bankhunyabangyai store
10743,B010TCLUV6,SHIRT,27.89,as the picture,bankhunyabangyai store,Bky Summer Long Sleeve Turn Down Blouse Red Bky12-store1-001,https://images-na.ssl-images-amazon.com/images/I/41bLYAvnh3L._SL160_.jpg,,Bky Summer Long Sleeve Turn Down Blouse Red Bky12-store1-001,as the picture,bankhunyabangyai store
5187,B00Y8FVYH6,SHIRT,28.79,White,bankhunyabangyai store,Bky V Neck Floral Rayon Blouse Comfortable White Bkyo-129,https://images-na.ssl-images-amazon.com/images/I/51YW-x1XAOL._SL160_.jpg,,Bky V Neck Floral Rayon Blouse Comfortable White Bkyo-129,White,bankhunyabangyai store
10464,B01GIP25NK,SHIRT,16.99,Black,Luxury Divas,Black & Gray Lightweight Long Sleeveless Vest,https://images-na.ssl-images-amazon.com/images/I/41KXya44%2BAL._SL160_.jpg,,Black & Gray Lightweight Long Sleeveless Vest,Black,Luxury Divas
10924,B014ASMA6Y,SHIRT,69.99,Black & White,Luxury Divas,Black & White Cable Knit Sweater With Zipper Details Size Medium,https://images-na.ssl-images-amazon.com/images/I/41Z0dBVYyZL._SL160_.jpg,,Black & White Cable Knit Sweater With Zipper Details Size Medium,Black & White,Luxury Divas
8202,B014ASPPCK,SHIRT,78.99,Black & White,Luxury Divas,Black & White Heavy Knit Long Fringed Shawl Poncho,https://images-na.ssl-images-amazon.com/images/I/51lAIQzUWFL._SL160_.jpg,,Black & White Heavy Knit Long Fringed Shawl Poncho,Black & White,Luxury Divas
13177,B00JXQAO94,TOYS_AND_GAMES,19.61,White,Si Row,Black & White Tiger Tank Top With Tiger Stripes (M - L),https://images-na.ssl-images-amazon.com/images/I/51YtMh1qC5L._SL160_.jpg,,Black & White Tiger Tank Top With Tiger Stripes (M - L),White,Si Row
11088,B00HZ3S994,SHIRT,4.99,"Green, White",Blue Pearl,Black And Green Floral Print Racerback Tank Top,https://images-na.ssl-images-amazon.com/images/I/41MggjsLKIL._SL160_.jpg,,Black And Green Floral Print Racerback Tank Top,"Green, White",Blue Pearl
9996,B01G11B4RO,SHIRT,15.5,Black,Sassy Assy,Black Bandeau Top By Sassy Assy,https://images-na.ssl-images-amazon.com/images/I/41R3PL6KrxL._SL160_.jpg,,Black Bandeau Top By Sassy Assy,Black,Sassy Assy
25449,B073X83J6L,SHIRT,9.5,Black,Modern Celebrations,"Black Bridesmaid Rhinestone Tank Top, Longer Length with Back Lace Inset (XLARGE)",https://images-na.ssl-images-amazon.com/images/I/41er1GEnlXL._SL160_.jpg,,"Black Bridesmaid Rhinestone Tank Top, Longer Length with Back Lace Inset (XLARGE)",Black,Modern Celebrations
5507,B00R08ZBMW,SHIRT,22.99,Black,bankhunyabangyai store,Black Chiffon Skull Print Blouse Bky5-030,https://images-na.ssl-images-amazon.com/images/I/51MOV6P1iKL._SL160_.jpg,,Black Chiffon Skull Print Blouse Bky5-030,Black,bankhunyabangyai store
18818,B00LTQMGYC,SHIRT,89.99,Tunic,Black Diamond,BLACK DIAMOND Women's Fine Jade Tunic XS,https://images-na.ssl-images-amazon.com/images/I/416PqRdml0L._SL160_.jpg,,BLACK DIAMOND Women's Fine Jade Tunic XS,Tunic,Black Diamond
14562,B00LTQPEQO,SHIRT,49.5,Black,Black Diamond,BLACK DIAMOND Women's Six Shooter Tank L,https://images-na.ssl-images-amazon.com/images/I/41pGGnKsppL._SL160_.jpg,,BLACK DIAMOND Women's Six Shooter Tank L,Black,Black Diamond
14260,B007DTP740,MISC_OTHER,29.95,Raspberry,Black Diamond,Black Diamond Women's Star T-Shirt-Fall 2012,https://images-na.ssl-images-amazon.com/images/I/41CD2walypL._SL160_.jpg,,Black Diamond Women's Star T-Shirt-Fall 2012,Raspberry,Black Diamond
9928,B0124E80M4,SHIRT,11.73,Black,Doxi Supermall,Black Emoji Crop top Fashion Summer Women Tank top Hipster Casual Top,https://images-na.ssl-images-amazon.com/images/I/41YQk%2BAgf1L._SL160_.jpg,,Black Emoji Crop top Fashion Summer Women Tank top Hipster Casual Top,Black,Doxi Supermall
25634,B00GO7VSPO,SHIRT,20,Heather Gray,SST Records,Black Flag Slip It In Logo American Apparel Girls T-shirt Medium,https://images-na.ssl-images-amazon.com/images/I/51OpgzAq0BL._SL160_.jpg,,Black Flag Slip It In Logo American Apparel Girls T-shirt Medium,Heather Gray,SST Records
28365,B010AMAMLY,SHIRT,16.05,Black,HP-LEISURE,Black Fringed Chiffon Cardigan One Size,https://images-na.ssl-images-amazon.com/images/I/41SAkw%2BumnL._SL160_.jpg,,Black Fringed Chiffon Cardigan One Size,Black,HP-LEISURE
27265,B01DYLUZ9M,SHIRT,59,Black,City Chic,Black Lacey Lace Plus Size Shirt - Size 14 / XS,https://images-na.ssl-images-amazon.com/images/I/51rZbroTTyL._SL160_.jpg,,Black Lacey Lace Plus Size Shirt - Size 14 / XS,Black,City Chic
6890,B071NFCBY1,SHIRT,35,Black,Nanon,Black Lao Laos Silk Blend 3/4 SLeeve Blouse Round neck Size 42 XL B42E,https://images-na.ssl-images-amazon.com/images/I/417Lbdc5uwL._SL160_.jpg,,Black Lao Laos Silk Blend 3/4 SLeeve Blouse Round neck Size 42 XL B42E,Black,Nanon
8659,B071JZB9PJ,SHIRT,38.92,Black,City Chic,Black Macrame Fringe Plus Size Top - Size 14 / XS,https://images-na.ssl-images-amazon.com/images/I/31GyvN09RpL._SL160_.jpg,,Black Macrame Fringe Plus Size Top - Size 14 / XS,Black,City Chic
10373,B01N46C2DG,ACCESSORY,22.99,Ivory Multi,Black Rainn,Black Rainn Sleeveless Ruffle-Front Top Size M,https://images-na.ssl-images-amazon.com/images/I/51-EqQ1WIgL._SL160_.jpg,,Black Rainn Sleeveless Ruffle-Front Top Size M,Ivory Multi,Black Rainn
8074,B01N6UF0ZA,SHIRT,24.99,Ivony,Black Rainn,Black Rainn Women's Plus Size Sleeveless Knit to Woven Top Ivory - Size 1X,https://images-na.ssl-images-amazon.com/images/I/41XLyL3J9kL._SL160_.jpg,,Black Rainn Women's Plus Size Sleeveless Knit to Woven Top Ivory - Size 1X,Ivony,Black Rainn
9422,B06XHQK761,SHIRT,15.5,Black,MyGift,"Black Sheer Eyelet Mesh Button Up Tunic Top, Lightweight Hollow Cotton Beach Dress",https://images-na.ssl-images-amazon.com/images/I/41pINjUEGaL._SL160_.jpg,,"Black Sheer Eyelet Mesh Button Up Tunic Top, Lightweight Hollow Cotton Beach Dress",Black,MyGift
